dim,scale,method,w,c,sum_c,grid_type,basis_type,method_type,n_samples,seed,f_name,ell_2_error,ell_infty_error,datetime,needed_time
10,3,Least_Squares,"[0.51111,0.60431,0.4609 ,0.82871,0.82956,0.70939,0.1054 ,0.83885,0.67101, 0.69702]","[1.30057,3.15047,2.59901,0.40341,1.46107,3.17591,0.16911,3.44477,2.43345, 2.26223]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.006525618765885602,0.0895422553594912,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.27056,0.24879,0.94206,0.29827,0.77551,0.39312,0.13925,0.01072,0.54426, 0.97578]","[1.49237,1.44408,1.39111,2.10449,1.78155,3.55737,2.04375,2.05279,0.55942, 3.97308]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.0021909385034138197,0.0196936937090996,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.24997,0.07336,0.66315,0.59537,0.41515,0.42219,0.78506,0.19571,0.82025, 0.64875]","[1.50814,1.64874,0.92384,2.70734,1.84617,1.15496,2.14557,3.58429,1.56679, 3.31416]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.004184522984135168,0.032662871051200575,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.34502,0.05473,0.20424,0.4187 ,0.21963,0.00023,0.915  ,0.84388,0.74229, 0.16781]","[0.57804,0.32467,3.47709,4.46052,2.06761,0.57216,2.46072,1.67524,1.80007, 2.98389]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.004418221208420491,0.06694016425484127,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.71872,0.1106 ,0.03559,0.99433,0.23273,0.05383,0.18988,0.03896,0.39181, 0.8024 ]","[1.17295,1.52678,2.32218,1.74921,2.96103,2.97681,0.03407,2.67436,1.58367, 3.39892]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.004342097091859726,0.09354711772525932,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.48323,0.9869 ,0.75457,0.2486 ,0.53839,0.99214,0.85753,0.09737,0.70637, 0.34558]","[0.04175,2.41231,1.40354,4.89581,2.01681,4.94755,0.00357,1.84037,1.44186, 1.39644]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.005564951681139969,0.1249177959521689,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.06819,0.18712,0.55555,0.29136,0.41739,0.37687,0.8759 ,0.9053 ,0.49296, 0.33016]","[0.58233,5.19843,0.32839,1.62294,1.62521,1.74699,0.89577,4.27019,0.66792, 3.46183]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.007107800303117996,0.04837845474098623,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.12385,0.07054,0.90943,0.19013,0.82125,0.54463,0.07786,0.95545,0.24696, 0.85965]","[0.5675 ,2.87076,0.04447,1.72049,2.58669,3.14256,3.05653,2.75539,2.98589, 0.66973]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.0040087734387169475,0.04974829398707438,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.28418,0.28897,0.37705,0.39332,0.54456,0.15988,0.69125,0.16757,0.31031, 0.50335]","[3.98573,3.70062,3.23053,0.77956,2.73765,0.43762,1.88849,2.06941,0.19923, 1.37115]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.007093336869059206,0.0775267637108619,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.95565,0.95363,0.35233,0.0431 ,0.17909,0.39222,0.94778,0.1412 ,0.76352, 0.10868]","[3.23409,1.25775,2.55506,1.12913,2.06871,0.63286,0.48126,3.09173,3.02444, 2.92497]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.003201105712999588,0.02980628519682326,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.62543,0.80827,0.06904,0.33479,0.3137 ,0.63565,0.35596,0.14851,0.59647, 0.81438]","[1.78188,0.61678,0.91717,1.10741,1.39845,2.99741,2.80226,3.24588,1.69038, 3.84238]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.004844801259204588,0.028491493710434013,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.20409,0.46904,0.80094,0.18016,0.10986,0.88368,0.34293,0.68387,0.02535, 0.69005]","[2.05655,0.36265,3.96743,1.56667,2.51656,0.52426,0.95744,1.93864,0.58397, 5.92582]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.008172592462220369,0.06582271283080933,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.00605,0.48386,0.12325,0.30768,0.92606,0.16169,0.96583,0.20579,0.74157, 0.54668]","[3.5731 ,2.23801,2.1595 ,0.78961,0.67153,3.70242,1.3244 ,1.50313,3.06952, 1.36877]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.003544621708904789,0.02299196831324403,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.95206,0.73793,0.59743,0.8809 ,0.04961,0.25706,0.46504,0.22698,0.74391, 0.91921]","[1.42526,1.15069,3.23397,1.49617,1.64481,1.1827 ,3.05908,1.91356,2.56341, 2.73034]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.0029198058112629593,0.02501880067700391,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.34185,0.43369,0.84847,0.36326,0.79394,0.94099,0.62321,0.74163,0.8051 , 0.84504]","[1.73359,0.22496,1.76353,2.95661,1.97625,3.28664,1.56653,2.78542,0.81806, 3.28842]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.005561553290523801,0.12504644791638503,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.5457 ,0.20406,0.29191,0.74861,0.4826 ,0.21603,0.96727,0.71513,0.95713, 0.42711]","[2.63807,4.98603,2.91542,3.92727,1.40023,2.48052,0.68547,1.14374,0.00524, 0.21803]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.00761223997732557,0.05769810323312714,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.97728,0.24235,0.66331,0.8391 ,0.55066,0.15314,0.72812,0.60025,0.73125, 0.76975]","[3.70879,2.18085,1.29902,2.46565,0.26023,3.41216,0.45392,1.24655,3.10169, 2.27115]",20.4,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_CONTINUOUS,0.005938769703989202,0.07115559666407754,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.39364,0.47344,0.85455,0.34   ,0.86965,0.08813,0.7768 ,0.84755,0.18182, 0.43035]","[0.16815,0.71792,0.54392,0.64549,0.19963,0.21514,0.04216,0.32722,0.5687 , 0.87167]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.280116738714919,13.906868681994379,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.66693,0.4354 ,0.95312,0.71925,0.93017,0.52759,0.2589 ,0.05283,0.72608, 0.1213 ]","[0.22511,0.39589,0.41964,0.44653,0.12361,0.28233,0.45888,0.72106,0.54099, 0.68595]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.388194930469842,13.434913736184459,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.76221,0.59172,0.19202,0.66669,0.62338,0.60247,0.48979,0.52866,0.33444, 0.51931]","[0.21303,0.86824,0.20033,0.09162,0.47041,0.70987,0.472  ,0.29843,0.60189, 0.37418]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.5392077151162322,14.431456513778024,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.93287,0.92265,0.50237,0.32788,0.73713,0.03671,0.47477,0.33632,0.92054, 0.012  ]","[0.46448,0.62231,0.40751,0.07176,0.81706,0.43523,0.51604,0.1988 ,0.40624, 0.36057]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.861385565440494,17.6854321307843,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.0749 ,0.10616,0.83747,0.23982,0.19496,0.50491,0.76875,0.06195,0.57681, 0.11921]","[0.0507 ,0.07334,1.1599 ,0.16404,0.06278,0.6089 ,1.17357,0.36488,0.58639, 0.05551]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.9169824935648739,13.406138579007479,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.44908,0.57761,0.57091,0.33243,0.31553,0.10662,0.3668 ,0.09949,0.7666 , 0.96627]","[0.69174,0.61687,0.42842,0.49978,0.20338,0.44979,0.32492,0.34372,0.54036, 0.20103]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.9838976122978271,9.564226379589783,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.31804,0.92464,0.05622,0.48563,0.9128 ,0.61036,0.54641,0.24974,0.34328, 0.85205]","[0.49797,0.45837,0.08867,0.01427,0.85814,0.3357 ,0.53715,0.07098,0.6083 , 0.83043]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.3274620835880855,15.747793062601852,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.57567,0.12612,0.58172,0.76635,0.40642,0.87984,0.64868,0.89925,0.62351, 0.13129]","[0.27752,0.18083,0.81441,0.6814 ,0.60613,0.2697 ,0.16492,0.67786,0.4249 , 0.20233]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.632081830476161,10.01443223217215,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.61662,0.04033,0.32617,0.46856,0.14796,0.98465,0.2091 ,0.13035,0.20353, 0.76906]","[0.38663,0.51376,0.01909,0.03129,0.40509,0.74204,0.80436,0.07878,0.48917, 0.82979]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.9604248820956014,7.423675855764499,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.38797,0.82957,0.1337 ,0.93539,0.75142,0.94133,0.67662,0.3634 ,0.93818, 0.27557]","[0.27453,0.5792 ,0.63251,0.76813,0.16926,0.65952,0.61039,0.05272,0.32003, 0.2337 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.5079181242957667,11.09492593223655,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.30449,0.98295,0.64278,0.71768,0.97662,0.3772 ,0.80184,0.43453,0.86953, 0.18066]","[0.86252,0.19911,0.2969 ,0.68824,0.35837,0.55355,0.40462,0.67566,0.20781, 0.0532 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.8408892320567667,9.044281222139661,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.29993,0.47431,0.16802,0.3548 ,0.39998,0.05739,0.58331,0.88434,0.15174, 0.59781]","[0.6398 ,0.4036 ,0.6748 ,0.39532,0.48571,0.00708,0.66577,0.63653,0.03696, 0.35443]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.7601088957156883,12.048277749659603,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.97903,0.42074,0.50195,0.90993,0.71726,0.58207,0.7978 ,0.86437,0.45689, 0.47511]","[0.30798,0.77121,0.55618,0.06639,0.68844,0.38337,0.05485,0.43855,0.3328 , 0.70024]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.2493637570823095,12.17425395530099,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.20399,0.82646,0.55769,0.05461,0.97185,0.51262,0.29088,0.46941,0.85786, 0.3049 ]","[0.2135 ,0.14302,0.33005,0.86435,0.52259,0.25207,0.18414,0.36869,1.0415 , 0.3801 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.2633902872554006,16.762796413290815,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.98812,0.48523,0.17916,0.89114,0.46036,0.70967,0.98371,0.05018,0.09669, 0.72046]","[0.40867,0.26725,0.05708,0.03168,1.12308,0.19494,0.67824,0.87861,0.62115, 0.03931]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.7812597110809656,23.392647454268626,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.7835 ,0.01051,0.76189,0.8933 ,0.43284,0.53554,0.47698,0.38921,0.88742, 0.89393]","[0.25062,0.45902,0.69174,0.71797,0.37983,0.33794,0.20799,0.7156 ,0.10658, 0.43272]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.820172445619878,6.0056017771733154,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.28255,0.27901,0.40497,0.99879,0.05497,0.57854,0.08257,0.15452,0.43956, 0.51046]","[0.23686,0.28963,0.0796 ,0.27752,0.88463,0.86464,0.30649,0.52247,0.8325 , 0.00566]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.6489164222134682,11.99980999351261,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.81068,0.94837,0.09133,0.16145,0.96075,0.53754,0.0142 ,0.25763,0.44994, 0.69291]","[0.52617,0.71439,0.20634,0.38627,0.38275,0.29112,0.1214 ,0.7015 ,0.61241, 0.35764]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.9989707013576474,16.618353786809806,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.60325,0.22726,0.54379,0.69497,0.51517,0.99029,0.61134,0.37097,0.77215, 0.17046]","[0.31857,0.28746,0.35775,0.64771,0.40114,0.65784,0.47762,0.28341,0.67107, 0.19742]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.8631360236402785,9.21582504879321,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.22438,0.5045 ,0.26085,0.00909,0.6483 ,0.51109,0.44552,0.96697,0.5712 , 0.86343]","[0.11847,0.48355,0.73736,0.49536,0.60997,0.31606,0.07854,0.38899,0.33512, 0.73658]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.047040132975096,19.419841307573428,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.244  ,0.96673,0.95814,0.24763,0.34805,0.89556,0.96662,0.44344,0.321  , 0.52609]","[0.80675,0.32079,0.86388,0.06059,0.05782,0.45312,0.41462,0.37024,0.57597, 0.37622]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.7018315658602368,10.622640623070128,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.19226,0.30947,0.9749 ,0.41111,0.44471,0.57654,0.98334,0.2416 ,0.68128, 0.71598]","[0.55571,0.08105,0.61935,0.05865,0.54548,0.67673,0.19304,0.7701 ,0.02777, 0.77211]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.514200269025305,9.180189180162373,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.46033,0.21759,0.13378,0.95331,0.07267,0.19909,0.34782,0.62023,0.5448 , 0.12564]","[0.26154,0.21553,0.19277,0.37115,0.63554,0.1963 ,0.33101,0.35289,0.88147, 0.8618 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.8586414146182608,12.510939990570119,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.80014,0.24166,0.06804,0.3169 ,0.26679,0.50593,0.77773,0.85832,0.84486, 0.35968]","[0.69131,0.31469,0.06127,0.70573,0.00989,0.41161,0.33133,0.69749,0.77079, 0.3059 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.1759577007470225,13.469233297979665,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.81163,0.29392,0.44633,0.72702,0.69292,0.98737,0.22516,0.66232,0.60968, 0.9151 ]","[0.12859,0.61827,0.46734,0.22588,0.39017,0.2745 ,0.47642,0.73111,0.46819, 0.51952]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.045266275962974,11.058453914473885,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.51875,0.05117,0.23286,0.492  ,0.31024,0.18176,0.50413,0.32281,0.25811, 0.46399]","[0.09794,0.6817 ,0.63758,0.51995,0.07804,0.5701 ,0.59368,0.56414,0.08374, 0.47313]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.9713016181015431,6.147828160464991,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.83432,0.57735,0.64641,0.45836,0.52871,0.03438,0.63896,0.08145,0.43501, 0.29266]","[0.52689,0.12888,0.66814,0.768  ,0.1578 ,0.10077,0.14057,0.84732,0.51024, 0.45138]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.975075517150813,17.812976609746453,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.10671,0.64956,0.868  ,0.82819,0.62605,0.07528,0.1124 ,0.04931,0.25748, 0.13566]","[0.20307,0.30069,0.73638,0.47665,0.65204,0.55472,0.08785,0.57469,0.21483, 0.49908]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.637485327414119,10.491755949003085,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.34096,0.99767,0.26355,0.27913,0.93067,0.02464,0.69669,0.72533,0.83638, 0.97444]","[0.66925,0.04478,0.56377,0.44336,0.44407,0.08805,0.44602,0.67397,0.6255 , 0.30124]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.8511589478763126,10.358325108552336,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.03995,0.36229,0.82639,0.7015 ,0.45934,0.0551 ,0.42689,0.46902,0.92856, 0.64109]","[0.26129,0.44042,0.05538,0.81539,0.30187,0.40064,0.29787,0.57221,0.55521, 0.59972]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.9595132161654818,15.5594720547919,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.26814,0.31567,0.12525,0.65551,0.0398 ,0.59768,0.8697 ,0.89083,0.44904, 0.4593 ]","[0.06704,0.5842 ,0.71527,0.21308,0.36693,0.73058,0.76393,0.2118 ,0.47952, 0.16765]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.5705661134824216,10.58542441995252,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.10188,0.91112,0.82051,0.76003,0.04877,0.84373,0.43804,0.3424 ,0.54648, 0.09135]","[0.94312,0.72597,0.23257,0.23462,0.22966,0.07105,0.73266,1.04745,0.02181, 0.06108]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.253530134589502,7.05199788536854,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.57277,0.8195 ,0.32674,0.34961,0.59635,0.27421,0.02661,0.73523,0.62565, 0.58076]","[0.59533,0.54199,0.16526,0.28293,0.10122,0.10423,0.54276,0.68917,0.77276, 0.50436]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.7819403987240094,15.838870607560017,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.1841 ,0.10565,0.81285,0.57876,0.61829,0.78146,0.70328,0.83446,0.05621, 0.74752]","[0.77557,0.26082,0.58378,0.28636,0.87321,0.03047,0.52849,0.15177,0.6492 , 0.16033]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.7940272083582732,6.525637647361644,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.23538,0.49437,0.91483,0.21171,0.14424,0.75898,0.50062,0.91179,0.14661, 0.64593]","[0.20601,0.13867,0.60458,0.52519,0.66774,0.27376,0.39629,0.35869,0.87055, 0.25853]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.012331436489212,14.853502023996903,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.29482,0.35455,0.56459,0.25232,0.91529,0.26569,0.89582,0.10348,0.65656, 0.90699]","[0.17102,0.98133,0.45897,0.95842,0.68591,0.30564,0.19083,0.30782,0.09427, 0.1458 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.4602727570876581,9.50561054144897,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.10466,0.42294,0.79558,0.14138,0.13032,0.64343,0.19718,0.09761,0.16685, 0.92373]","[0.6902 ,0.29748,0.55102,0.45142,0.56892,0.57358,0.52826,0.22358,0.03277, 0.38277]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.004383436102118,5.811854999054043,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.89097,0.5695 ,0.83239,0.99162,0.16362,0.69178,0.67429,0.97996,0.9856 , 0.68668]","[0.20818,0.68241,0.09146,0.66715,0.77782,0.32715,0.53891,0.36758,0.3741 , 0.26523]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.549875354287719,15.890552044799865,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.76213,0.93618,0.94075,0.17478,0.87474,0.73743,0.25284,0.06728,0.268  , 0.91221]","[0.59641,0.67918,0.24222,0.67761,0.02649,0.35353,0.59036,0.13761,0.77521, 0.22138]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,3.1561811123532175,21.903982953591544,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.65228,0.4052 ,0.59604,0.10745,0.01691,0.90956,0.26963,0.81968,0.99935, 0.21143]","[0.17961,0.44897,0.65392,0.6203 ,0.34061,0.53854,0.09194,0.66204,0.65318, 0.1109 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.3848576823935983,13.067913871600885,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.29942,0.10015,0.27172,0.81596,0.37832,0.0884 ,0.34223,0.98138,0.62968, 0.41616]","[0.15884,0.94059,0.78291,0.26847,0.06683,0.05401,0.11481,0.55392,0.88583, 0.47378]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,0.8118820404018942,7.8679992124559925,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.84295,0.44589,0.70858,0.73187,0.17396,0.36122,0.6373 ,0.0707 ,0.36154, 0.5348 ]","[0.6449 ,0.30719,0.52827,0.2797 ,0.51554,0.38544,0.57393,0.26602,0.39119, 0.40784]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.521373796084576,13.614714289562093,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.41738,0.14431,0.09356,0.01667,0.87353,0.23647,0.21151,0.73604,0.32002, 0.50604]","[0.14663,0.86594,0.76834,0.77936,0.36701,0.68784,0.12981,0.00778,0.01802, 0.52926]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.1749435976000044,9.21378663228883,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.45539,0.51802,0.00746,0.42269,0.71807,0.44269,0.73222,0.23302,0.81314, 0.58843]","[0.1794 ,0.2015 ,0.53458,0.70645,0.35379,0.21987,0.73801,0.56969,0.38141, 0.4153 ]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.62867022317823,16.682285641663977,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.20426,0.6268 ,0.35874,0.99565,0.48018,0.48589,0.56585,0.91676,0.80082, 0.45113]","[0.56862,0.46382,0.38955,0.15216,0.36706,0.19449,0.7238 ,0.26537,0.75341, 0.42174]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.6559653188220098,9.376244063840536,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.63154,0.54294,0.12938,0.37582,0.09915,0.62295,0.44687,0.77798,0.22047, 0.16457]","[0.31279,0.71328,0.54688,0.32248,0.39819,0.06483,0.75792,0.51299,0.2197 , 0.45095]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,2.475354121058576,13.124398218787523,2025-06-29 14:48:53.813269,0.746
10,3,Least_Squares,"[0.10948,0.96584,0.17478,0.64803,0.24545,0.71756,0.77682,0.67342,0.6145 , 0.89247]","[0.08079,0.34001,0.25511,1.01518,0.4001 ,0.75276,0.70355,0.21791,0.24557, 0.28902]",4.3,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,3162,42,BNR_DISCONTINUOUS,1.9452404574015922,22.34331928549099,2025-06-29 14:48:53.813269,0.746
